# Tiempo: 0.000000
# k	zE	zH	Ex	Hy
64	64.0000000000	64.5000000000	-0.0533645747	-0.0519364321
65	65.0000000000	65.5000000000	-0.0616085081	-0.0592166059
66	66.0000000000	66.5000000000	-0.0654408612	-0.0625872319
67	67.0000000000	67.5000000000	-0.0705257442	-0.0677077083
68	68.0000000000	68.5000000000	-0.0760776034	-0.0733241364
69	69.0000000000	69.5000000000	-0.0786745787	-0.0755102508
70	70.0000000000	70.5000000000	-0.0853140364	-0.0826461307
71	71.0000000000	71.5000000000	-0.0862829485	-0.0831387836
72	72.0000000000	72.5000000000	-0.0907493739	-0.0879901953
73	73.0000000000	73.5000000000	-0.0919606058	-0.0893386677
74	74.0000000000	74.5000000000	-0.0936669192	-0.0905924145
75	75.0000000000	75.5000000000	-0.0966178399	-0.0941088669
76	76.0000000000	76.5000000000	-0.0975531879	-0.0933896153
77	77.0000000000	77.5000000000	-0.1011896381	-0.0967533005
78	78.0000000000	78.5000000000	-0.1013629481	-0.0961670481
79	79.0000000000	79.5000000000	-0.1036134838	-0.0979432800
80	80.0000000000	80.5000000000	-0.1034531629	-0.0976691895
81	81.0000000000	81.5000000000	-0.1034558094	-0.0980800536
82	82.0000000000	82.5000000000	-0.1021916108	-0.0981159512
83	83.0000000000	83.5000000000	-0.0998301968	-0.0944294475
84	84.0000000000	84.5000000000	-0.0990945463	-0.0954624694
85	85.0000000000	85.5000000000	-0.0952088468	-0.0905509439
86	86.0000000000	86.5000000000	-0.0948861232	-0.0899065312
87	87.0000000000	87.5000000000	-0.0910255062	-0.0875279544
88	88.0000000000	88.5000000000	-0.0889122931	-0.0829839914
89	89.0000000000	89.5000000000	-0.0869434334	-0.0830058437
90	90.0000000000	90.5000000000	-0.0816798981	-0.0765424258
91	91.0000000000	91.5000000000	-0.0805661339	-0.0750385887
92	92.0000000000	92.5000000000	-0.0746056245	-0.0708023650
93	93.0000000000	93.5000000000	-0.0703462760	-0.0650301385
94	94.0000000000	94.5000000000	-0.0661146039	-0.0618746780
95	95.0000000000	95.5000000000	-0.0597777606	-0.0552480062
96	96.0000000000	96.5000000000	-0.0541885359	-0.0508861095
97	97.0000000000	97.5000000000	-0.0472691200	-0.0439493028
98	98.0000000000	98.5000000000	-0.0422784568	-0.0393623350
99	99.0000000000	99.5000000000	-0.0350609542	-0.0332043214
100	100.0000000000	100.5000000000	-0.0309522675	-0.0270887429
101	101.0000000000	101.5000000000	-0.0258744298	-0.0235289644
102	102.0000000000	102.5000000000	-0.0191542274	-0.0160846050
103	103.0000000000	103.5000000000	-0.0143713309	-0.0119081433
104	104.0000000000	104.5000000000	-0.0062530968	-0.0042529054
105	105.0000000000	105.5000000000	-0.0005855542	0.0016856602
106	106.0000000000	106.5000000000	0.0068201461	0.0071490220
107	107.0000000000	107.5000000000	0.0134257829	0.0153800197
108	108.0000000000	108.5000000000	0.0195421386	0.0189919666
109	109.0000000000	109.5000000000	0.0279496384	0.0278678003
110	110.0000000000	110.5000000000	0.0325083880	0.0331030640
111	111.0000000000	111.5000000000	0.0395821524	0.0380700238
112	112.0000000000	112.5000000000	0.0449718251	0.0453573733
113	113.0000000000	113.5000000000	0.0492808275	0.0477681300
114	114.0000000000	114.5000000000	0.0554192089	0.0544836862
115	115.0000000000	115.5000000000	0.0590692880	0.0583198571
116	116.0000000000	116.5000000000	0.0641113876	0.0626455673
117	117.0000000000	117.5000000000	0.0688457350	0.0679421908
118	118.0000000000	118.5000000000	0.0736767106	0.0712367782
119	119.0000000000	119.5000000000	0.0789546497	0.0761834733
120	120.0000000000	120.5000000000	0.0836023112	0.0792786867
121	121.0000000000	121.5000000000	0.0881415944	0.0847073385
122	122.0000000000	122.5000000000	0.0914974789	0.0871556049
123	123.0000000000	123.5000000000	0.0946655816	0.0906479490
124	124.0000000000	124.5000000000	0.0964964952	0.0936485828
125	125.0000000000	125.5000000000	0.0975946351	0.0931356776
126	126.0000000000	126.5000000000	0.0990252260	0.0965589928
127	127.0000000000	127.5000000000	0.0993980027	0.0955175396
128	128.0000000000	128.5000000000	0.1005369580	0.0965478000
129	129.0000000000	129.5000000000	0.1014496057	0.0974532339
130	130.0000000000	130.5000000000	0.1003665964	0.0953528081
131	131.0000000000	131.5000000000	0.1013782666	0.0966693960
132	132.0000000000	132.5000000000	0.1004085516	0.0949897309
133	133.0000000000	133.5000000000	0.0995198798	0.0944660513
134	134.0000000000	134.5000000000	0.1008181172	0.0941526264
135	135.0000000000	135.5000000000	0.0981514301	0.0928010693
136	136.0000000000	136.5000000000	0.0973100176	0.0918163960
137	137.0000000000	137.5000000000	0.0943468691	0.0894579843
138	138.0000000000	138.5000000000	0.0905033571	0.0867571161
139	139.0000000000	139.5000000000	0.0869333310	0.0830946318
140	140.0000000000	140.5000000000	0.0814915292	0.0784322668
141	141.0000000000	141.5000000000	0.0784263261	0.0734616398
142	142.0000000000	142.5000000000	0.0724583508	0.0687088087
143	143.0000000000	143.5000000000	0.0692025142	0.0635086403
144	144.0000000000	144.5000000000	0.0634899013	0.0594856194
145	145.0000000000	145.5000000000	0.0574513796	0.0536593290
146	146.0000000000	146.5000000000	0.0537500166	0.0490117411
147	147.0000000000	147.5000000000	0.0466169963	0.0443000808
148	148.0000000000	148.5000000000	0.0437023534	0.0386633357
149	149.0000000000	149.5000000000	0.0376129511	0.0348689755
150	150.0000000000	150.5000000000	0.0324992521	0.0287292915
151	151.0000000000	151.5000000000	0.0273226615	0.0245356057
152	152.0000000000	152.5000000000	0.0202274391	0.0173854397
153	153.0000000000	153.5000000000	0.0155926053	0.0126372375
154	154.0000000000	154.5000000000	0.0079326038	0.0071959781
155	155.0000000000	155.5000000000	0.0005757112	-0.0014863793
156	156.0000000000	156.5000000000	-0.0063768714	-0.0061079675
157	157.0000000000	157.5000000000	-0.0142977767	-0.0150433379
158	158.0000000000	158.5000000000	-0.0223307532	-0.0214532761
159	159.0000000000	159.5000000000	-0.0275830309	-0.0280629021
160	160.0000000000	160.5000000000	-0.0352084188	-0.0342809894
161	161.0000000000	161.5000000000	-0.0404766336	-0.0400862628
162	162.0000000000	162.5000000000	-0.0458314608	-0.0461964059
163	163.0000000000	163.5000000000	-0.0522341207	-0.0508954106
164	164.0000000000	164.5000000000	-0.0559573116	-0.0567210036
165	165.0000000000	165.5000000000	-0.0617995856	-0.0601778812
166	166.0000000000	166.5000000000	-0.0641192569	-0.0644845375
167	167.0000000000	167.5000000000	-0.0691792276	-0.0667597425
168	168.0000000000	168.5000000000	-0.0716146104	-0.0703992993
169	169.0000000000	169.5000000000	-0.0758203694	-0.0727201642
170	170.0000000000	170.5000000000	-0.0797209303	-0.0767960400
171	171.0000000000	171.5000000000	-0.0824381179	-0.0795584036
172	172.0000000000	172.5000000000	-0.0875604690	-0.0837858300
173	173.0000000000	173.5000000000	-0.0896106803	-0.0869438757
174	174.0000000000	174.5000000000	-0.0945800720	-0.0888437944
175	175.0000000000	175.5000000000	-0.0964746718	-0.0934979098
176	176.0000000000	176.5000000000	-0.1011283507	-0.0936199897
177	177.0000000000	177.5000000000	-0.1025046740	-0.0985360807
178	178.0000000000	178.5000000000	-0.1057623036	-0.1001510160
179	179.0000000000	179.5000000000	-0.1053231086	-0.1004998438
180	180.0000000000	180.5000000000	-0.1084827581	-0.1033282109
181	181.0000000000	181.5000000000	-0.1065857455	-0.1014790911
182	182.0000000000	182.5000000000	-0.1078043634	-0.1035307843
183	183.0000000000	183.5000000000	-0.1047539052	-0.1003441113
184	184.0000000000	184.5000000000	-0.1029728699	-0.1013607053
185	185.0000000000	185.5000000000	-0.0986656073	-0.0932920274
186	186.0000000000	186.5000000000	-0.0969571923	-0.0963092191
187	187.0000000000	187.5000000000	-0.0894522589	-0.0832408171
188	188.0000000000	188.5000000000	-0.0893331053	-0.0896666725
189	189.0000000000	189.5000000000	-0.0773798190	-0.0719380589
190	190.0000000000	190.5000000000	-0.0810050674	-0.0816857251
191	191.0000000000	191.5000000000	-0.0644078607	-0.0601740722
192	192.0000000000	192.5000000000	-0.0722833720	-0.0738555882
193	193.0000000000	193.5000000000	-0.0486481572	-0.0457790933
194	194.0000000000	194.5000000000	-0.0644962302	-0.0654047868
195	195.0000000000	195.5000000000	-0.0323456807	-0.0296472171
196	196.0000000000	196.5000000000	-0.0594120227	-0.0593468523
197	197.0000000000	197.5000000000	-0.0171406156	-0.0149301484
198	198.0000000000	198.5000000000	-0.0574814632	-0.0583883141
199	199.0000000000	199.5000000000	0.0000000000	0.0000000000

# Tiempo: 802.500000
# k	zE	zH	Ex	Hy
0	0.0000000000	0.5000000000	0.0000000000	0.0000000000
1	1.0000000000	1.5000000000	-0.0259305754	-0.0104261168
2	2.0000000000	2.5000000000	-0.0035406353	-0.0058467024
3	3.0000000000	3.5000000000	-0.0205594772	-0.0074046745
4	4.0000000000	4.5000000000	-0.0065465911	-0.0077648557
5	5.0000000000	5.5000000000	-0.0150164557	-0.0036412122
6	6.0000000000	6.5000000000	-0.0076899181	-0.0094015800
7	7.0000000000	7.5000000000	-0.0081111173	0.0006199272
8	8.0000000000	8.5000000000	-0.0060301022	-0.0089340072
9	9.0000000000	9.5000000000	0.0005860934	0.0049671286
10	10.0000000000	10.5000000000	0.0000903410	-0.0049777481
11	11.0000000000	11.5000000000	0.0109128459	0.0113829423
12	12.0000000000	12.5000000000	0.0088283775	0.0020117887
13	13.0000000000	13.5000000000	0.0213613792	0.0186051769
14	14.0000000000	14.5000000000	0.0185614766	0.0124595100
15	15.0000000000	15.5000000000	0.0296305948	0.0240341383
16	16.0000000000	16.5000000000	0.0307574669	0.0244379556
17	17.0000000000	17.5000000000	0.0366501603	0.0289791916
18	18.0000000000	18.5000000000	0.0442613112	0.0357903941
19	19.0000000000	19.5000000000	0.0452471427	0.0375112826
20	20.0000000000	20.5000000000	0.0566492985	0.0467565370
21	21.0000000000	21.5000000000	0.0558735934	0.0482102898
22	22.0000000000	22.5000000000	0.0663267111	0.0581314258
23	23.0000000000	23.5000000000	0.0647425895	0.0569237620
24	24.0000000000	24.5000000000	0.0749780604	0.0671800958
25	25.0000000000	25.5000000000	0.0738061311	0.0668719643
26	26.0000000000	26.5000000000	0.0817772472	0.0734320123
27	27.0000000000	27.5000000000	0.0830690227	0.0765366909
28	28.0000000000	28.5000000000	0.0869981167	0.0776885216
29	29.0000000000	29.5000000000	0.0922972359	0.0845393573
30	30.0000000000	30.5000000000	0.0921636218	0.0821184292
31	31.0000000000	31.5000000000	0.1005001016	0.0913660448
32	32.0000000000	32.5000000000	0.0970962180	0.0890135020
33	33.0000000000	33.5000000000	0.1035128487	0.0940781794
34	34.0000000000	34.5000000000	0.1009944546	0.0928976436
35	35.0000000000	35.5000000000	0.1039290371	0.0940123014
36	36.0000000000	36.5000000000	0.1037544578	0.0944517032
37	37.0000000000	37.5000000000	0.1037689123	0.0941008936
38	38.0000000000	38.5000000000	0.1053766630	0.0968992964
39	39.0000000000	39.5000000000	0.1019015945	0.0941891503
40	40.0000000000	40.5000000000	0.1045356957	0.0975738657
41	41.0000000000	41.5000000000	0.0991199230	0.0933147526
42	42.0000000000	42.5000000000	0.1005623090	0.0950586897
43	43.0000000000	43.5000000000	0.0950383465	0.0904920150
44	44.0000000000	44.5000000000	0.0938696369	0.0892156837
45	45.0000000000	45.5000000000	0.0906962878	0.0870600357
46	46.0000000000	46.5000000000	0.0854681438	0.0816196433
47	47.0000000000	47.5000000000	0.0850193385	0.0820631585
48	48.0000000000	48.5000000000	0.0778924381	0.0741751335
49	49.0000000000	49.5000000000	0.0769794809	0.0741448496
50	50.0000000000	50.5000000000	0.0707507973	0.0683284534
51	51.0000000000	51.5000000000	0.0675119370	0.0645227403
52	52.0000000000	52.5000000000	0.0615795820	0.0606636293
53	53.0000000000	53.5000000000	0.0558352304	0.0541012401
54	54.0000000000	54.5000000000	0.0505134818	0.0505327500
55	55.0000000000	55.5000000000	0.0427285737	0.0433049156
56	56.0000000000	56.5000000000	0.0386237684	0.0405884428
57	57.0000000000	57.5000000000	0.0292199857	0.0320763842
58	58.0000000000	58.5000000000	0.0262000863	0.0283944760
59	59.0000000000	59.5000000000	0.0181611203	0.0225049156
60	60.0000000000	60.5000000000	0.0127125741	0.0158640808
61	61.0000000000	61.5000000000	0.0077870298	0.0124197261
62	62.0000000000	62.5000000000	-0.0011054618	0.0036881504
63	63.0000000000	63.5000000000	-0.0049465841	-0.0001121015
64	64.0000000000	64.5000000000	-0.0153587727	-0.0087419757
65	65.0000000000	65.5000000000	-0.0197908165	-0.0144483363
66	66.0000000000	66.5000000000	-0.0270470526	-0.0203953577
67	67.0000000000	67.5000000000	-0.0333926150	-0.0277360723
68	68.0000000000	68.5000000000	-0.0369407041	-0.0313486806
69	69.0000000000	69.5000000000	-0.0451601439	-0.0378361771
70	70.0000000000	70.5000000000	-0.0488251226	-0.0416192979
71	71.0000000000	71.5000000000	-0.0565605144	-0.0473853670
72	72.0000000000	72.5000000000	-0.0614000280	-0.0518660659
73	73.0000000000	73.5000000000	-0.0666055771	-0.0575055673
74	74.0000000000	74.5000000000	-0.0718279464	-0.0621820128
75	75.0000000000	75.5000000000	-0.0757542402	-0.0664364495
76	76.0000000000	76.5000000000	-0.0820042211	-0.0727123438
77	77.0000000000	77.5000000000	-0.0843357177	-0.0751212951
78	78.0000000000	78.5000000000	-0.0894704916	-0.0811785477
79	79.0000000000	79.5000000000	-0.0909777988	-0.0825962155
80	80.0000000000	80.5000000000	-0.0933138022	-0.0850200782
81	81.0000000000	81.5000000000	-0.0964279526	-0.0883005560
82	82.0000000000	82.5000000000	-0.0972274242	-0.0878880967
83	83.0000000000	83.5000000000	-0.1013751262	-0.0924521566
84	84.0000000000	84.5000000000	-0.1010519943	-0.0922620606
85	85.0000000000	85.5000000000	-0.1037111972	-0.0941094820
86	86.0000000000	86.5000000000	-0.1053378474	-0.0963433894
87	87.0000000000	87.5000000000	-0.1041771857	-0.0959567235
88	88.0000000000	88.5000000000	-0.1057710770	-0.0973109429
89	89.0000000000	89.5000000000	-0.1036822476	-0.0963327127
90	90.0000000000	90.5000000000	-0.1019253519	-0.0962723392
91	91.0000000000	91.5000000000	-0.0999385630	-0.0936102692
92	92.0000000000	92.5000000000	-0.0978279562	-0.0931379643
93	93.0000000000	93.5000000000	-0.0952257189	-0.0905940831
94	94.0000000000	94.5000000000	-0.0929144699	-0.0868605232
95	95.0000000000	95.5000000000	-0.0912850394	-0.0867753751
96	96.0000000000	96.5000000000	-0.0872901057	-0.0818327391
97	97.0000000000	97.5000000000	-0.0850053708	-0.0804811846
98	98.0000000000	98.5000000000	-0.0806233664	-0.0771533248
99	99.0000000000	99.5000000000	-0.0763018871	-0.0729150034
100	100.0000000000	100.5000000000	-0.0722918417	-0.0707389192
101	101.0000000000	101.5000000000	-0.0659072002	-0.0643046962
102	102.0000000000	102.5000000000	-0.0615587752	-0.0613684200
103	103.0000000000	103.5000000000	-0.0545972230	-0.0548733141
104	104.0000000000	104.5000000000	-0.0482660501	-0.0490248142
105	105.0000000000	105.5000000000	-0.0428016869	-0.0445704185
106	106.0000000000	106.5000000000	-0.0359452415	-0.0369351496
107	107.0000000000	107.5000000000	-0.0320129353	-0.0335468538
108	108.0000000000	108.5000000000	-0.0260090735	-0.0277905481
109	109.0000000000	109.5000000000	-0.0199544561	-0.0223036240
110	110.0000000000	110.5000000000	-0.0144966408	-0.0170003709
111	111.0000000000	111.5000000000	-0.0067231536	-0.0107079077
112	112.0000000000	112.5000000000	-0.0004293054	-0.0052673949
113	113.0000000000	113.5000000000	0.0065038294	0.0014334538
114	114.0000000000	114.5000000000	0.0138397921	0.0063646051
115	115.0000000000	115.5000000000	0.0206432802	0.0143788847
116	116.0000000000	116.5000000000	0.0273218386	0.0204353326
117	117.0000000000	117.5000000000	0.0334809900	0.0260213564
118	118.0000000000	118.5000000000	0.0402027875	0.0336665728
119	119.0000000000	119.5000000000	0.0449665239	0.0374206945
120	120.0000000000	120.5000000000	0.0504515075	0.0440068219
121	121.0000000000	121.5000000000	0.0555396240	0.0482500660
122	122.0000000000	122.5000000000	0.0598138389	0.0516722979
123	123.0000000000	123.5000000000	0.0662012390	0.0576689635
124	124.0000000000	124.5000000000	0.0697894412	0.0606600160
125	125.0000000000	125.5000000000	0.0754754856	0.0659582486
126	126.0000000000	126.5000000000	0.0802899009	0.0709365560
127	127.0000000000	127.5000000000	0.0835857945	0.0741588780
128	128.0000000000	128.5000000000	0.0903890218	0.0792949529
129	129.0000000000	129.5000000000	0.0924449260	0.0836311967
130	130.0000000000	130.5000000000	0.0958422986	0.0865815296
131	131.0000000000	131.5000000000	0.0981822096	0.0897078075
132	132.0000000000	132.5000000000	0.0983911128	0.0913483898
133	133.0000000000	133.5000000000	0.1012544573	0.0921769832
134	134.0000000000	134.5000000000	0.1012613833	0.0934470218
135	135.0000000000	135.5000000000	0.1032878930	0.0940692179
136	136.0000000000	136.5000000000	0.1029647301	0.0946657521
137	137.0000000000	137.5000000000	0.1028230960	0.0945072741
138	138.0000000000	138.5000000000	0.1029191932	0.0950613955
139	139.0000000000	139.5000000000	0.1008785604	0.0944105102
140	140.0000000000	140.5000000000	0.1023453419	0.0941997554
141	141.0000000000	141.5000000000	0.1002939239	0.0944633699
142	142.0000000000	142.5000000000	0.0999177523	0.0928409103
143	143.0000000000	143.5000000000	0.0987078962	0.0927076486
144	144.0000000000	144.5000000000	0.0955016079	0.0900564956
145	145.0000000000	145.5000000000	0.0934356960	0.0885628341
146	146.0000000000	146.5000000000	0.0879535754	0.0847666056
147	147.0000000000	147.5000000000	0.0844589977	0.0800864430
148	148.0000000000	148.5000000000	0.0797480041	0.0779088349
149	149.0000000000	149.5000000000	0.0742774906	0.0711499538
150	150.0000000000	150.5000000000	0.0698772858	0.0685293524
151	151.0000000000	151.5000000000	0.0645486816	0.0635249657
152	152.0000000000	152.5000000000	0.0582353921	0.0575734941
153	153.0000000000	153.5000000000	0.0534408985	0.0539155964
154	154.0000000000	154.5000000000	0.0489715013	0.0477331457
155	155.0000000000	155.5000000000	0.0432095374	0.0441214397
156	156.0000000000	156.5000000000	0.0389688839	0.0386458084
157	157.0000000000	157.5000000000	0.0327922546	0.0342009222
158	158.0000000000	158.5000000000	0.0275676979	0.0291696570
159	159.0000000000	159.5000000000	0.0210315463	0.0239796430
160	160.0000000000	160.5000000000	0.0151746910	0.0188739061
161	161.0000000000	161.5000000000	0.0084799397	0.0129033641
162	162.0000000000	162.5000000000	0.0005255057	0.0066977916
163	163.0000000000	163.5000000000	-0.0058894640	-0.0005658395
164	164.0000000000	164.5000000000	-0.0151123228	-0.0079417868
165	165.0000000000	165.5000000000	-0.0201897923	-0.0153791087
166	166.0000000000	166.5000000000	-0.0287547304	-0.0213276989
167	167.0000000000	167.5000000000	-0.0343853199	-0.0284127408
168	168.0000000000	168.5000000000	-0.0405455304	-0.0330142492
169	169.0000000000	169.5000000000	-0.0480004268	-0.0392088990
170	170.0000000000	170.5000000000	-0.0525011197	-0.0458033177
171	171.0000000000	171.5000000000	-0.0580487764	-0.0490202339
172	172.0000000000	172.5000000000	-0.0627600359	-0.0568040867
173	173.0000000000	173.5000000000	-0.0656864853	-0.0569295648
174	174.0000000000	174.5000000000	-0.0706987784	-0.0641103360
175	175.0000000000	175.5000000000	-0.0725687010	-0.0640547027
176	176.0000000000	176.5000000000	-0.0775192451	-0.0701272284
177	177.0000000000	177.5000000000	-0.0789137188	-0.0704230418
178	178.0000000000	178.5000000000	-0.0859639296	-0.0780113248
179	179.0000000000	179.5000000000	-0.0851491167	-0.0755446676
180	180.0000000000	180.5000000000	-0.0955192568	-0.0864587605
181	181.0000000000	181.5000000000	-0.0894416919	-0.0809838066
182	182.0000000000	182.5000000000	-0.1043038262	-0.0945839348
183	183.0000000000	183.5000000000	-0.0930543968	-0.0863597203
184	184.0000000000	184.5000000000	-0.1114957825	-0.1033823018
185	185.0000000000	185.5000000000	-0.0954351265	-0.0884760435
186	186.0000000000	186.5000000000	-0.1174874073	-0.1121732802
187	187.0000000000	187.5000000000	-0.0943301425	-0.0868413176
188	188.0000000000	188.5000000000	-0.1235537322	-0.1202819343
189	189.0000000000	189.5000000000	-0.0891452965	-0.0824983247
190	190.0000000000	190.5000000000	-0.1267907059	-0.1271631161
191	191.0000000000	191.5000000000	-0.0785428365	-0.0734137308
192	192.0000000000	192.5000000000	-0.1278438664	-0.1327866140
193	193.0000000000	193.5000000000	-0.0631012569	-0.0592432899
194	194.0000000000	194.5000000000	-0.1274547712	-0.1352148979
195	195.0000000000	195.5000000000	-0.0449844759	-0.0420127818
196	196.0000000000	196.5000000000	-0.1265606855	-0.1364362223
197	197.0000000000	197.5000000000	-0.0243741992	-0.0217241981
198	198.0000000000	198.5000000000	-0.1277771490	-0.1392591761
199	199.0000000000	199.5000000000	0.0000000000	0.0000000000

# Tiempo: 806.250000
# k	zE	zH	Ex	Hy
0	0.0000000000	0.5000000000	0.0000000000	0.0000000000
1	1.0000000000	1.5000000000	0.0000372147	0.0098740796
2	2.0000000000	2.5000000000	-0.0031091105	-0.0058881115
3	3.0000000000	3.5000000000	-0.0010055998	0.0071370576
4	4.0000000000	4.5000000000	-0.0058908859	-0.0105206265
5	5.0000000000	5.5000000000	-0.0036079880	0.0027067812
6	6.0000000000	6.5000000000	-0.0084636639	-0.0147596301
7	7.0000000000	7.5000000000	-0.0080441340	-0.0029896655
8	8.0000000000	8.5000000000	-0.0079603283	-0.0161891373
9	9.0000000000	9.5000000000	-0.0111367009	-0.0086250824
10	10.0000000000	10.5000000000	-0.0045986744	-0.0141458748
11	11.0000000000	11.5000000000	-0.0118858643	-0.0117548549
12	12.0000000000	12.5000000000	-0.0012521891	-0.0117761847
13	13.0000000000	13.5000000000	-0.0106307660	-0.0109575316
14	14.0000000000	14.5000000000	0.0009070105	-0.0094229268
15	15.0000000000	15.5000000000	-0.0068105712	-0.0088294464
16	16.0000000000	16.5000000000	0.0055498029	-0.0050269642
17	17.0000000000	17.5000000000	-0.0003353866	-0.0034249873
18	18.0000000000	18.5000000000	0.0119991544	0.0004797210
19	19.0000000000	19.5000000000	0.0098851627	0.0057547755
20	20.0000000000	20.5000000000	0.0183448356	0.0063061549
21	21.0000000000	21.5000000000	0.0222194272	0.0155795237
22	22.0000000000	22.5000000000	0.0255587919	0.0137361153
23	23.0000000000	23.5000000000	0.0336177897	0.0245178427
24	24.0000000000	24.5000000000	0.0338171126	0.0222529171
25	25.0000000000	25.5000000000	0.0435696774	0.0326981456
26	26.0000000000	26.5000000000	0.0459904560	0.0334357214
27	27.0000000000	27.5000000000	0.0531655027	0.0414855466
28	28.0000000000	28.5000000000	0.0584749341	0.0449557551
29	29.0000000000	29.5000000000	0.0630678209	0.0502189134
30	30.0000000000	30.5000000000	0.0684970645	0.0563154022
31	31.0000000000	31.5000000000	0.0710207521	0.0587517931
32	32.0000000000	32.5000000000	0.0778268041	0.0672122029
33	33.0000000000	33.5000000000	0.0776458452	0.0676670878
34	34.0000000000	34.5000000000	0.0849816429	0.0750526341
35	35.0000000000	35.5000000000	0.0844231886	0.0759355230
36	36.0000000000	36.5000000000	0.0908625365	0.0806593492
37	37.0000000000	37.5000000000	0.0925443000	0.0845632852
38	38.0000000000	38.5000000000	0.0956078297	0.0862882737
39	39.0000000000	39.5000000000	0.0999503670	0.0926352435
40	40.0000000000	40.5000000000	0.0975671754	0.0907759463
41	41.0000000000	41.5000000000	0.1030176908	0.0956958402
42	42.0000000000	42.5000000000	0.0999324943	0.0942653748
43	43.0000000000	43.5000000000	0.1026461754	0.0958482537
44	44.0000000000	44.5000000000	0.1025307085	0.0967485165
45	45.0000000000	45.5000000000	0.1020141898	0.0965392901
46	46.0000000000	46.5000000000	0.1031089352	0.0979566203
47	47.0000000000	47.5000000000	0.1009168035	0.0970169252
48	48.0000000000	48.5000000000	0.1010330130	0.0987989888
49	49.0000000000	49.5000000000	0.0962979613	0.0954816871
50	50.0000000000	50.5000000000	0.0962203631	0.0964233216
51	51.0000000000	51.5000000000	0.0913376909	0.0922295775
52	52.0000000000	52.5000000000	0.0891547174	0.0906676395
53	53.0000000000	53.5000000000	0.0862005683	0.0885557418
54	54.0000000000	54.5000000000	0.0810291964	0.0829646934
55	55.0000000000	55.5000000000	0.0794091683	0.0829377298
56	56.0000000000	56.5000000000	0.0736613796	0.0761996124
57	57.0000000000	57.5000000000	0.0718191636	0.0753526510
58	58.0000000000	58.5000000000	0.0649813104	0.0706201685
59	59.0000000000	59.5000000000	0.0606673608	0.0653061862
60	60.0000000000	60.5000000000	0.0556417951	0.0623399199
61	61.0000000000	61.5000000000	0.0483211927	0.0545192742
62	62.0000000000	62.5000000000	0.0444352233	0.0515399570
63	63.0000000000	63.5000000000	0.0360413505	0.0447576108
64	64.0000000000	64.5000000000	0.0308897565	0.0401364325
65	65.0000000000	65.5000000000	0.0236070656	0.0341960141
66	66.0000000000	66.5000000000	0.0185346323	0.0281479203
67	67.0000000000	67.5000000000	0.0129171341	0.0235268607
68	68.0000000000	68.5000000000	0.0063628796	0.0163183203
69	69.0000000000	69.5000000000	0.0015183184	0.0122235835
70	70.0000000000	70.5000000000	-0.0077045323	0.0038778329
71	71.0000000000	71.5000000000	-0.0122838153	-0.0015198729
72	72.0000000000	72.5000000000	-0.0208674537	-0.0085534925
73	73.0000000000	73.5000000000	-0.0266852621	-0.0161064278
74	74.0000000000	74.5000000000	-0.0313683815	-0.0198185658
75	75.0000000000	75.5000000000	-0.0396242002	-0.0275749812
76	76.0000000000	76.5000000000	-0.0423958262	-0.0312953519
77	77.0000000000	77.5000000000	-0.0505788405	-0.0373999832
78	78.0000000000	78.5000000000	-0.0550899926	-0.0433927388
79	79.0000000000	79.5000000000	-0.0597824625	-0.0474934247
80	80.0000000000	80.5000000000	-0.0664979656	-0.0541781502
81	81.0000000000	81.5000000000	-0.0690797611	-0.0579280847
82	82.0000000000	82.5000000000	-0.0760759524	-0.0634838314
83	83.0000000000	83.5000000000	-0.0798330043	-0.0691982608
84	84.0000000000	84.5000000000	-0.0839140408	-0.0741707951
85	85.0000000000	85.5000000000	-0.0873742560	-0.0777838415
86	86.0000000000	86.5000000000	-0.0896403286	-0.0813291480
87	87.0000000000	87.5000000000	-0.0931026842	-0.0843179426
88	88.0000000000	88.5000000000	-0.0942372172	-0.0850686987
89	89.0000000000	89.5000000000	-0.0981405164	-0.0892625871
90	90.0000000000	90.5000000000	-0.0985093360	-0.0906302571
91	91.0000000000	91.5000000000	-0.1003129638	-0.0924011733
92	92.0000000000	92.5000000000	-0.1026323438	-0.0956151452
93	93.0000000000	93.5000000000	-0.1019988913	-0.0962296023
94	94.0000000000	94.5000000000	-0.1044426725	-0.0987913140
95	95.0000000000	95.5000000000	-0.1023683886	-0.0986652426
96	96.0000000000	96.5000000000	-0.1024211651	-0.0988677623
97	97.0000000000	97.5000000000	-0.1013978577	-0.0987697810
98	98.0000000000	98.5000000000	-0.0975738350	-0.0966371296
99	99.0000000000	99.5000000000	-0.0977901500	-0.0960643681
100	100.0000000000	100.5000000000	-0.0936778842	-0.0934999515
101	101.0000000000	101.5000000000	-0.0919564454	-0.0915943723
102	102.0000000000	102.5000000000	-0.0901638421	-0.0896061994
103	103.0000000000	103.5000000000	-0.0858322451	-0.0869952837
104	104.0000000000	104.5000000000	-0.0838565432	-0.0849342610
105	105.0000000000	105.5000000000	-0.0790296565	-0.0820251988
106	106.0000000000	106.5000000000	-0.0752163904	-0.0792622550
107	107.0000000000	107.5000000000	-0.0703788391	-0.0752581041
108	108.0000000000	108.5000000000	-0.0655389540	-0.0715360966
109	109.0000000000	109.5000000000	-0.0606421910	-0.0665091969
110	110.0000000000	110.5000000000	-0.0536634198	-0.0608347013
