# Tiempo: 0.000000
# k	zE	zH	Ex	Hy
163	163.0000000000	163.5000000000	0.0070726119	-0.0069520385
164	164.0000000000	164.5000000000	0.0012953053	-0.0016315252
165	165.0000000000	165.5000000000	0.0077501637	-0.0076180394
166	166.0000000000	166.5000000000	0.0010616430	-0.0013372116
167	167.0000000000	167.5000000000	0.0083054907	-0.0081638992
168	168.0000000000	168.5000000000	0.0008112379	-0.0010218094
169	169.0000000000	169.5000000000	0.0087298352	-0.0085810095
170	170.0000000000	170.5000000000	0.0005480392	-0.0006902926
171	171.0000000000	171.5000000000	0.0090165050	-0.0088627922
172	172.0000000000	172.5000000000	0.0002761975	-0.0003478895
173	173.0000000000	173.5000000000	0.0091609791	-0.0090048033
174	174.0000000000	174.5000000000	-0.0000000000	-0.0000000000
175	175.0000000000	175.5000000000	0.0091609791	-0.0090048033
176	176.0000000000	176.5000000000	-0.0002761975	0.0003478895
177	177.0000000000	177.5000000000	0.0090165050	-0.0088627922
178	178.0000000000	178.5000000000	-0.0005480392	0.0006902926
179	179.0000000000	179.5000000000	0.0087298352	-0.0085810095
180	180.0000000000	180.5000000000	-0.0008112379	0.0010218094
181	181.0000000000	181.5000000000	0.0083054907	-0.0081638992
182	182.0000000000	182.5000000000	-0.0010616430	0.0013372116
183	183.0000000000	183.5000000000	0.0077501637	-0.0076180394
184	184.0000000000	184.5000000000	-0.0012953053	0.0016315252
185	185.0000000000	185.5000000000	0.0070726119	-0.0069520385
186	186.0000000000	186.5000000000	-0.0015085399	0.0019001087
187	187.0000000000	187.5000000000	0.0062835209	-0.0061763998
188	188.0000000000	188.5000000000	-0.0016979839	0.0021387263
189	189.0000000000	189.5000000000	0.0053953349	-0.0053033555
190	190.0000000000	190.5000000000	-0.0018606497	0.0023436149
191	191.0000000000	191.5000000000	0.0044220613	-0.0043466742
192	192.0000000000	192.5000000000	-0.0019939719	0.0025115433
193	193.0000000000	193.5000000000	0.0033790491	-0.0033214433
194	194.0000000000	194.5000000000	-0.0020958480	0.0026398632
195	195.0000000000	195.5000000000	0.0022827474	-0.0022438312
196	196.0000000000	196.5000000000	-0.0021646713	0.0027265509
197	197.0000000000	197.5000000000	0.0011504453	-0.0011308326
198	198.0000000000	198.5000000000	-0.0021993565	0.0027702392
199	199.0000000000	199.5000000000	0.0000000000	0.0000000000

# Tiempo: 965.000000
# k	zE	zH	Ex	Hy
0	0.0000000000	0.5000000000	0.0000000000	0.0000000000
1	1.0000000000	1.5000000000	0.1250331043	0.1149868630
2	2.0000000000	2.5000000000	0.0195990341	0.0205462833
3	3.0000000000	3.5000000000	0.1230612576	0.1131734515
4	4.0000000000	4.5000000000	0.0388889797	0.0407685394
5	5.0000000000	5.5000000000	0.1191486613	0.1095752270
6	6.0000000000	6.5000000000	0.0575656229	0.0603478513
7	7.0000000000	7.5000000000	0.1133570194	0.1042489358
8	8.0000000000	8.5000000000	0.0753344219	0.0789754415
9	9.0000000000	9.5000000000	0.1057776697	0.0972785766
10	10.0000000000	10.5000000000	0.0919151520	0.0963575418
11	11.0000000000	11.5000000000	0.0965301429	0.0887740761
12	12.0000000000	12.5000000000	0.1070463252	0.1122200262
13	13.0000000000	13.5000000000	0.0857602780	0.0788695553
14	14.0000000000	14.5000000000	0.1204893140	0.1263127336
15	15.0000000000	15.5000000000	0.0736379224	0.0677212146
16	16.0000000000	16.5000000000	0.1320321142	0.1384134139
17	17.0000000000	17.5000000000	0.0603542527	0.0555048699
18	18.0000000000	18.5000000000	0.1414926892	0.1483312319
19	19.0000000000	19.5000000000	0.0461187604	0.0424131802
20	20.0000000000	20.5000000000	0.1487218400	0.1559097777
21	21.0000000000	21.5000000000	0.0311559478	0.0286526094
22	22.0000000000	22.5000000000	0.1536055584	0.1610295333
23	23.0000000000	23.5000000000	0.0157017872	0.0144401697
24	24.0000000000	24.5000000000	0.1560668255	0.1636097569
25	25.0000000000	25.5000000000	0.0000000000	0.0000000000
26	26.0000000000	26.5000000000	0.1560668255	0.1636097569
27	27.0000000000	27.5000000000	-0.0157017872	-0.0144401697
28	28.0000000000	28.5000000000	0.1536055584	0.1610295333
29	29.0000000000	29.5000000000	-0.0311559478	-0.0286526094
30	30.0000000000	30.5000000000	0.1487218400	0.1559097777
31	31.0000000000	31.5000000000	-0.0461187604	-0.0424131802
32	32.0000000000	32.5000000000	0.1414926892	0.1483312319
33	33.0000000000	33.5000000000	-0.0603542527	-0.0555048699
34	34.0000000000	34.5000000000	0.1320321142	0.1384134139
35	35.0000000000	35.5000000000	-0.0736379224	-0.0677212146
36	36.0000000000	36.5000000000	0.1204893140	0.1263127336
37	37.0000000000	37.5000000000	-0.0857602780	-0.0788695553
38	38.0000000000	38.5000000000	0.1070463252	0.1122200262
39	39.0000000000	39.5000000000	-0.0965301429	-0.0887740761
40	40.0000000000	40.5000000000	0.0919151520	0.0963575418
41	41.0000000000	41.5000000000	-0.1057776697	-0.0972785766
42	42.0000000000	42.5000000000	0.0753344219	0.0789754415
43	43.0000000000	43.5000000000	-0.1133570194	-0.1042489358
44	44.0000000000	44.5000000000	0.0575656229	0.0603478513
45	45.0000000000	45.5000000000	-0.1191486613	-0.1095752270
46	46.0000000000	46.5000000000	0.0388889797	0.0407685394
47	47.0000000000	47.5000000000	-0.1230612576	-0.1131734515
48	48.0000000000	48.5000000000	0.0195990341	0.0205462833
49	49.0000000000	49.5000000000	-0.1250331043	-0.1149868630
50	50.0000000000	50.5000000000	0.0000000000	0.0000000000
51	51.0000000000	51.5000000000	-0.1250331043	-0.1149868630
52	52.0000000000	52.5000000000	-0.0195990341	-0.0205462833
53	53.0000000000	53.5000000000	-0.1230612576	-0.1131734515
54	54.0000000000	54.5000000000	-0.0388889797	-0.0407685394
55	55.0000000000	55.5000000000	-0.1191486613	-0.1095752270
56	56.0000000000	56.5000000000	-0.0575656229	-0.0603478513
57	57.0000000000	57.5000000000	-0.1133570194	-0.1042489358
58	58.0000000000	58.5000000000	-0.0753344219	-0.0789754415
59	59.0000000000	59.5000000000	-0.1057776697	-0.0972785766
60	60.0000000000	60.5000000000	-0.0919151520	-0.0963575418
61	61.0000000000	61.5000000000	-0.0965301429	-0.1013259833
62	62.0000000000	62.5000000000	-0.0944944180	-0.1027534615
63	63.0000000000	63.5000000000	-0.0952268427	-0.1037754188
64	64.0000000000	64.5000000000	-0.0955834506	-0.1043878218
65	65.0000000000	65.5000000000	-0.0955628342	-0.1045882539
66	66.0000000000	66.5000000000	-0.0951650750	-0.1043759238
67	67.0000000000	67.5000000000	-0.0943917428	-0.1037516697
68	68.0000000000	68.5000000000	-0.0932458894	-0.1027179552
69	69.0000000000	69.5000000000	-0.0917320371	-0.1012788598
70	70.0000000000	70.5000000000	-0.0898561604	-0.0994400630
71	71.0000000000	71.5000000000	-0.0876256625	-0.0972088217
72	72.0000000000	72.5000000000	-0.0850493461	-0.0945939416
73	73.0000000000	73.5000000000	-0.0821373788	-0.0916057425
74	74.0000000000	74.5000000000	-0.0789012528	-0.0882560173
75	75.0000000000	75.5000000000	-0.0753537396	-0.0845579859
76	76.0000000000	76.5000000000	-0.0715088396	-0.0805262428
77	77.0000000000	77.5000000000	-0.0673817269	-0.0761766995
78	78.0000000000	78.5000000000	-0.0629886893	-0.0715265214
79	79.0000000000	79.5000000000	-0.0583470641	-0.0665940609
80	80.0000000000	80.5000000000	-0.0534751697	-0.0613987841
81	81.0000000000	81.5000000000	-0.0483922332	-0.0559611942
82	82.0000000000	82.5000000000	-0.0431183147	-0.0503027512
83	83.0000000000	83.5000000000	-0.0376742280	-0.0444457861
84	84.0000000000	84.5000000000	-0.0320814582	-0.0384134139
85	85.0000000000	85.5000000000	-0.0263620776	-0.0322294414
86	86.0000000000	86.5000000000	-0.0205386579	-0.0259182741
87	87.0000000000	87.5000000000	-0.0146341815	-0.0195048191
88	88.0000000000	88.5000000000	-0.0086719507	-0.0130143876
89	89.0000000000	89.5000000000	-0.0026754957	-0.0064725942
90	90.0000000000	90.5000000000	0.0033315183	0.0000947435
91	91.0000000000	91.5000000000	0.0093253843	0.0066617074
92	92.0000000000	92.5000000000	0.0152824473	0.0132023805
93	93.0000000000	93.5000000000	0.0211791975	0.0196909499
94	94.0000000000	94.5000000000	0.0269923630	0.0261018080
95	95.0000000000	95.5000000000	0.0326990020	0.0324096543
96	96.0000000000	96.5000000000	0.0382765930	0.0385895945
97	97.0000000000	97.5000000000	0.0437031237	0.0446172391
98	98.0000000000	98.5000000000	0.0489571782	0.0504688000
99	99.0000000000	99.5000000000	0.0540180211	0.0561211835
100	100.0000000000	100.5000000000	0.0588656795	0.0615520823
101	101.0000000000	101.5000000000	0.0634810220	0.0667400632
102	102.0000000000	102.5000000000	0.0678458339	0.0716646516
103	103.0000000000	103.5000000000	0.0719428893	0.0763064123
104	104.0000000000	104.5000000000	0.0757560190	0.0806470264
105	105.0000000000	105.5000000000	0.0792701742	0.0846693636
106	106.0000000000	106.5000000000	0.0824714863	0.0883575495
107	107.0000000000	107.5000000000	0.0853473212	0.0916970286
108	108.0000000000	108.5000000000	0.0878863291	0.0946746213
109	109.0000000000	109.5000000000	0.0900784899	0.0972785766
110	110.0000000000	110.5000000000	0.0919151520	0.0994986177
111	111.0000000000	111.5000000000	0.0933890670	0.1013259833
112	112.0000000000	112.5000000000	0.0944944180	0.1027534615
113	113.0000000000	113.5000000000	0.0952268427	0.1037754188
114	114.0000000000	114.5000000000	0.0955834506	0.1043878218
115	115.0000000000	115.5000000000	0.0955628342	0.1045882539
116	116.0000000000	116.5000000000	0.0951650750	0.1043759238
117	117.0000000000	117.5000000000	0.0943917428	0.1037516697
118	118.0000000000	118.5000000000	0.0932458894	0.1027179552
119	119.0000000000	119.5000000000	0.0917320371	0.1012788598
120	120.0000000000	120.5000000000	0.0898561604	0.0994400630
121	121.0000000000	121.5000000000	0.0876256625	0.0972088217
122	122.0000000000	122.5000000000	0.0850493461	0.0945939416
123	123.0000000000	123.5000000000	0.0821373788	0.0916057425
124	124.0000000000	124.5000000000	0.0789012528	0.0882560173
125	125.0000000000	125.5000000000	0.0753537396	0.0845579859
126	126.0000000000	126.5000000000	0.0715088396	0.0805262428
127	127.0000000000	127.5000000000	0.0673817269	0.0761766995
128	128.0000000000	128.5000000000	0.0629886893	0.0715265214
129	129.0000000000	129.5000000000	0.0583470641	0.0665940609
130	130.0000000000	130.5000000000	0.0534751697	0.0613987841
131	131.0000000000	131.5000000000	0.0483922332	0.0559611942
132	132.0000000000	132.5000000000	0.0431183147	0.0503027512
133	133.0000000000	133.5000000000	0.0376742280	0.0444457861
134	134.0000000000	134.5000000000	0.0320814582	0.0384134139
135	135.0000000000	135.5000000000	0.0263620776	0.0322294414
136	136.0000000000	136.5000000000	0.0205386579	0.0259182741
137	137.0000000000	137.5000000000	0.0146341815	0.0195048191
138	138.0000000000	138.5000000000	0.0055308748	0.0130143876
139	139.0000000000	139.5000000000	-0.0036035563	0.0033315183
140	140.0000000000	140.5000000000	0.0060607291	-0.0063737955
141	141.0000000000	141.5000000000	-0.0029535046	0.0027305401
142	142.0000000000	142.5000000000	0.0064950021	-0.0068305008
143	143.0000000000	143.5000000000	-0.0022568745	0.0020864996
144	144.0000000000	144.5000000000	0.0068268451	-0.0071794851
145	145.0000000000	145.5000000000	-0.0015246521	0.0014095538
146	146.0000000000	146.5000000000	0.0070510246	-0.0074152445
147	147.0000000000	147.5000000000	-0.0007683850	0.0007103784
148	148.0000000000	148.5000000000	0.0071640052	-0.0075340612
149	149.0000000000	149.5000000000	-0.0000000000	-0.0000000000
150	150.0000000000	150.5000000000	0.0071640052	-0.0075340612
151	151.0000000000	151.5000000000	0.0007683850	-0.0007103784
152	152.0000000000	152.5000000000	0.0070510246	-0.0074152445
153	153.0000000000	153.5000000000	0.0015246521	-0.0014095538
154	154.0000000000	154.5000000000	0.0068268451	-0.0071794851
155	155.0000000000	155.5000000000	0.0022568745	-0.0020864996
156	156.0000000000	156.5000000000	0.0064950021	-0.0068305008
157	157.0000000000	157.5000000000	0.0029535046	-0.0027305401
158	158.0000000000	158.5000000000	0.0060607291	-0.0063737955
159	159.0000000000	159.5000000000	0.0036035563	-0.0033315183
160	160.0000000000	160.5000000000	0.0055308748	-0.0058165716
161	161.0000000000	161.5000000000	0.0041967777	-0.0038799565
162	162.0000000000	162.5000000000	0.0049137953	-0.0051676169
163	163.0000000000	163.5000000000	0.0047238134	-0.0043672055
164	164.0000000000	164.5000000000	0.0042192223	-0.0044371658
165	165.0000000000	165.5000000000	0.0051763517	-0.0047855810
166	166.0000000000	166.5000000000	0.0034581096	-0.0036367379
167	167.0000000000	167.5000000000	0.0055472559	-0.0051284851
168	168.0000000000	168.5000000000	0.0026424605	-0.0027789565
169	169.0000000000	169.5000000000	0.0058306765	-0.0053905099
170	170.0000000000	170.5000000000	0.0017851382	-0.0018773493
171	171.0000000000	171.5000000000	0.0060221439	-0.0055675231
172	172.0000000000	172.5000000000	0.0008996632	-0.0009461352
173	173.0000000000	173.5000000000	0.0061186385	-0.0056567331
174	174.0000000000	174.5000000000	-0.0000000000	-0.0000000000
175	175.0000000000	175.5000000000	0.0061186385	-0.0056567331
176	176.0000000000	176.5000000000	-0.0008996632	0.0009461352
177	177.0000000000	177.5000000000	0.0060221439	-0.0055675231
178	178.0000000000	178.5000000000	-0.0017851382	0.0018773493
179	179.0000000000	179.5000000000	0.0058306765	-0.0053905099
180	180.0000000000	180.5000000000	-0.0026424605	0.0027789565
181	181.0000000000	181.5000000000	0.0055472559	-0.0051284851
182	182.0000000000	182.5000000000	-0.0034581096	0.0036367379
183	183.0000000000	183.5000000000	0.0051763517	-0.0047855810
184	184.0000000000	184.5000000000	-0.0042192223	0.0044371658
185	185.0000000000	185.5000000000	0.0047238134	-0.0043672055
186	186.0000000000	186.5000000000	-0.0049137953	0.0051676169
187	187.0000000000	187.5000000000	0.0041967777	-0.0038799565
188	188.0000000000	188.5000000000	-0.0055308748	0.0058165716
189	189.0000000000	189.5000000000	0.0036035563	-0.0033315183
190	190.0000000000	190.5000000000	-0.0060607291	0.0063737955
191	191.0000000000	191.5000000000	0.0029535046	-0.0027305401
192	192.0000000000	192.5000000000	-0.0064950021	0.0068305008
193	193.0000000000	193.5000000000	0.0022568745	-0.0020864996
194	194.0000000000	194.5000000000	-0.0068268451	0.0071794851
195	195.0000000000	195.5000000000	0.0015246521	-0.0014095538
196	196.0000000000	196.5000000000	-0.0070510246	0.0074152445
197	197.0000000000	197.5000000000	0.0007683850	-0.0007103784
198	198.0000000000	198.5000000000	-0.0071640052	0.0075340612
199	199.0000000000	199.5000000000	0.0000000000	0.0000000000

# Tiempo: 970.000000
# k	zE	zH	Ex	Hy
0	0.0000000000	0.5000000000	0.0000000000	0.0000000000
1	1.0000000000	1.5000000000	0.0094201279	-0.0031410759
2	2.0000000000	2.5000000000	0.0250852306	0.0251100111
3	3.0000000000	3.5000000000	0.0092715668	-0.0030915393
4	4.0000000000	4.5000000000	0.0497748521	0.0498240224
5	5.0000000000	5.5000000000	0.0089767876	-0.0029932472
6	6.0000000000	6.5000000000	0.0736794945	0.0737522791
7	7.0000000000	7.5000000000	0.0085404391	-0.0028477498
8	8.0000000000	8.5000000000	0.0964221672	0.0965174183
9	9.0000000000	9.5000000000	0.0079694028	-0.0026573418
10	10.0000000000	10.5000000000	0.1176442048	0.1177604201
11	11.0000000000	11.5000000000	0.0072726842	-0.0024250258
12	12.0000000000	12.5000000000	0.1370109229	0.1371462698
13	13.0000000000	13.5000000000	0.0064612711	-0.0021544658
14	14.0000000000	14.5000000000	0.1542168970	0.1543692408
15	15.0000000000	15.5000000000	0.0055479599	-0.0018499285
16	16.0000000000	16.5000000000	0.1689907785	0.1691577167
17	17.0000000000	17.5000000000	0.0045471540	-0.0015162168
18	18.0000000000	18.5000000000	0.1810995744	0.1812784744
19	19.0000000000	19.5000000000	0.0034746368	-0.0011585934
20	20.0000000000	20.5000000000	0.1903523219	0.1905403622
21	21.0000000000	21.5000000000	0.0023473224	-0.0007826983
22	22.0000000000	22.5000000000	0.1966030996	0.1967973147
23	23.0000000000	23.5000000000	0.0011829894	-0.0003944596
24	24.0000000000	24.5000000000	0.1997533289	0.1999506560
25	25.0000000000	25.5000000000	-0.0000000000	-0.0000000000
26	26.0000000000	26.5000000000	0.1997533289	0.1999506560
27	27.0000000000	27.5000000000	-0.0011829894	0.0003944596
28	28.0000000000	28.5000000000	0.1966030996	0.1967973147
29	29.0000000000	29.5000000000	-0.0023473224	0.0007826983
30	30.0000000000	30.5000000000	0.1903523219	0.1905403622
31	31.0000000000	31.5000000000	-0.0034746368	0.0011585934
32	32.0000000000	32.5000000000	0.1810995744	0.1812784744
33	33.0000000000	33.5000000000	-0.0045471540	0.0015162168
34	34.0000000000	34.5000000000	0.1689907785	0.1691577167
35	35.0000000000	35.5000000000	-0.0055479599	0.0018499285
36	36.0000000000	36.5000000000	0.1542168970	0.1543692408
37	37.0000000000	37.5000000000	-0.0064612711	0.0021544658
38	38.0000000000	38.5000000000	0.1370109229	0.1371462698
39	39.0000000000	39.5000000000	-0.0072726842	0.0024250258
40	40.0000000000	40.5000000000	0.1176442048	0.1177604201
41	41.0000000000	41.5000000000	-0.0079694028	0.0026573418
42	42.0000000000	42.5000000000	0.0964221672	0.0965174183
43	43.0000000000	43.5000000000	-0.0085404391	0.0028477498
44	44.0000000000	44.5000000000	0.0736794945	0.0737522791
45	45.0000000000	45.5000000000	-0.0089767876	0.0029932472
46	46.0000000000	46.5000000000	0.0497748521	0.0498240224
47	47.0000000000	47.5000000000	-0.0092715668	0.0030915393
48	48.0000000000	48.5000000000	0.0250852306	0.0251100111
49	49.0000000000	49.5000000000	-0.0094201279	0.0031410759
50	50.0000000000	50.5000000000	0.0000000000	-0.0000000000
51	51.0000000000	51.5000000000	-0.0094201279	-0.0094108313
52	52.0000000000	52.5000000000	-0.0125333234	-0.0156434465
53	53.0000000000	53.5000000000	-0.0187381315	-0.0218143241
54	54.0000000000	54.5000000000	-0.0248689887	-0.0278991106
55	55.0000000000	55.5000000000	-0.0309016994	-0.0338737920
56	56.0000000000	56.5000000000	-0.0368124553	-0.0397147891
57	57.0000000000	57.5000000000	-0.0425779292	-0.0453990500
58	58.0000000000	58.5000000000	-0.0481753674	-0.0509041416
59	59.0000000000	59.5000000000	-0.0535826795	-0.0562083378
60	60.0000000000	60.5000000000	-0.0587785252	-0.0612907054
61	61.0000000000	61.5000000000	-0.0637423990	-0.0661311865
62	62.0000000000	62.5000000000	-0.0684547106	-0.0707106781
63	63.0000000000	63.5000000000	-0.0728968627	-0.0750111070
64	64.0000000000	64.5000000000	-0.0770513243	-0.0790155012
65	65.0000000000	65.5000000000	-0.0809016994	-0.0827080574
66	66.0000000000	66.5000000000	-0.0844327926	-0.0860742027
67	67.0000000000	67.5000000000	-0.0876306680	-0.0891006524
68	68.0000000000	68.5000000000	-0.0904827052	-0.0917754626
69	69.0000000000	69.5000000000	-0.0929776486	-0.0940880769
70	70.0000000000	70.5000000000	-0.0951056516	-0.0960293686
71	71.0000000000	71.5000000000	-0.0968583161	-0.0975916762
72	72.0000000000	72.5000000000	-0.0982287251	-0.0987688341
73	73.0000000000	73.5000000000	-0.0992114701	-0.0995561965
74	74.0000000000	74.5000000000	-0.0998026728	-0.0999506560
75	75.0000000000	75.5000000000	-0.1000000000	-0.0999506560
76	76.0000000000	76.5000000000	-0.0998026728	-0.0995561965
77	77.0000000000	77.5000000000	-0.0992114701	-0.0987688341
78	78.0000000000	78.5000000000	-0.0982287251	-0.0975916762
79	79.0000000000	79.5000000000	-0.0968583161	-0.0960293686
80	80.0000000000	80.5000000000	-0.0951056516	-0.0940880769
81	81.0000000000	81.5000000000	-0.0929776486	-0.0917754626
82	82.0000000000	82.5000000000	-0.0904827052	-0.0891006524
83	83.0000000000	83.5000000000	-0.0876306680	-0.0860742027
84	84.0000000000	84.5000000000	-0.0844327926	-0.0827080574
85	85.0000000000	85.5000000000	-0.0809016994	-0.0790155012
86	86.0000000000	86.5000000000	-0.0770513243	-0.0750111070
87	87.0000000000	87.5000000000	-0.0728968627	-0.0707106781
88	88.0000000000	88.5000000000	-0.0684547106	-0.0661311865
89	89.0000000000	89.5000000000	-0.0637423990	-0.0612907054
90	90.0000000000	90.5000000000	-0.0587785252	-0.0562083378
91	91.0000000000	91.5000000000	-0.0535826795	-0.0509041416
92	92.0000000000	92.5000000000	-0.0481753674	-0.0453990500
93	93.0000000000	93.5000000000	-0.0425779292	-0.0397147891
94	94.0000000000	94.5000000000	-0.0368124553	-0.0338737920
95	95.0000000000	95.5000000000	-0.0309016994	-0.0278991106
96	96.0000000000	96.5000000000	-0.0248689887	-0.0218143241
97	97.0000000000	97.5000000000	-0.0187381315	-0.0156434465
98	98.0000000000	98.5000000000	-0.0125333234	-0.0094108313
99	99.0000000000	99.5000000000	-0.0062790520	-0.0031410759
100	100.0000000000	100.5000000000	0.0000000000	0.0031410759
101	101.0000000000	101.5000000000	0.0062790520	0.0094108313
102	102.0000000000	102.5000000000	0.0125333234	0.0156434465
103	103.0000000000	103.5000000000	0.0187381315	0.0218143241
104	104.0000000000	104.5000000000	0.0248689887	0.0278991106
105	105.0000000000	105.5000000000	0.0309016994	0.0338737920
106	106.0000000000	106.5000000000	0.0368124553	0.0397147891
107	107.0000000000	107.5000000000	0.0425779292	0.0453990500
108	108.0000000000	108.5000000000	0.0481753674	0.0509041416
109	109.0000000000	109.5000000000	0.0535826795	0.0562083378
110	110.0000000000	110.5000000000	0.0587785252	0.0612907054
111	111.0000000000	111.5000000000	0.0637423990	0.0661311865
112	112.0000000000	112.5000000000	0.0684547106	0.0707106781
113	113.0000000000	113.5000000000	0.0728968627	0.0750111070
114	114.0000000000	114.5000000000	0.0770513243	0.0790155012
115	115.0000000000	115.5000000000	0.0809016994	0.0827080574
116	116.0000000000	116.5000000000	0.0844327926	0.0860742027
117	117.0000000000	117.5000000000	0.0876306680	0.0891006524
118	118.0000000000	118.5000000000	0.0904827052	0.0917754626
119	119.0000000000	119.5000000000	0.0929776486	0.0940880769
120	120.0000000000	120.5000000000	0.0951056516	0.0960293686
121	121.0000000000	121.5000000000	0.0968583161	0.0975916762
122	122.0000000000	122.5000000000	0.0982287251	0.0987688341
123	123.0000000000	123.5000000000	0.0992114701	0.0995561965
124	124.0000000000	124.5000000000	0.0998026728	0.0999506560
125	125.0000000000	125.5000000000	0.1000000000	0.0999506560
126	126.0000000000	126.5000000000	0.0998026728	0.0995561965
127	127.0000000000	127.5000000000	0.0992114701	0.0987688341
128	128.0000000000	128.5000000000	0.0982287251	0.0975916762
129	129.0000000000	129.5000000000	0.0968583161	0.0960293686
130	130.0000000000	130.5000000000	0.0951056516	0.0940880769
131	131.0000000000	131.5000000000	0.0929776486	0.0917754626
132	132.0000000000	132.5000000000	0.0904827052	0.0891006524
133	133.0000000000	133.5000000000	0.0876306680	0.0860742027
134	134.0000000000	134.5000000000	0.0844327926	0.0827080574
135	135.0000000000	135.5000000000	0.0809016994	0.0790155012
136	136.0000000000	136.5000000000	0.0770513243	0.0750111070
137	137.0000000000	137.5000000000	0.0728968627	0.0707106781
138	138.0000000000	138.5000000000	0.0684547106	0.0661311865
139	139.0000000000	139.5000000000	0.0637423990	0.0612907054
140	140.0000000000	140.5000000000	0.0587785252	0.0562083378
141	141.0000000000	141.5000000000	0.0535826795	0.0509041416
142	142.0000000000	142.5000000000	0.0481753674	0.0453990500
143	143.0000000000	143.5000000000	0.0425779292	0.0397147891
144	144.0000000000	144.5000000000	0.0368124553	0.0338737920
145	145.0000000000	145.5000000000	0.0309016994	0.0278991106
146	146.0000000000	146.5000000000	0.0248689887	0.0218143241
147	147.0000000000	147.5000000000	0.0187381315	0.0156434465
148	148.0000000000	148.5000000000	0.0093922474	0.0094108313
149	149.0000000000	149.5000000000	-0.0000000000	-0.0000000000
150	150.0000000000	150.5000000000	0.0093922474	-0.0094201279
151	151.0000000000	151.5000000000	0.0000928277	-0.0000185839
152	152.0000000000	152.5000000000	0.0092441261	-0.0092715668
153	153.0000000000	153.5000000000	0.0001841915	-0.0000368747
154	154.0000000000	154.5000000000	0.0089502194	-0.0089767876
155	155.0000000000	155.5000000000	0.0002726505	-0.0000545840
156	156.0000000000	156.5000000000	0.0085151623	-0.0085404391
157	157.0000000000	157.5000000000	0.0003568096	-0.0000714324
158	158.0000000000	158.5000000000	0.0079458161	-0.0079694028
159	159.0000000000	159.5000000000	0.0004353416	-0.0000871543
160	160.0000000000	160.5000000000	0.0072511595	-0.0072726842
161	161.0000000000	161.5000000000	0.0005070080	-0.0001015018
162	162.0000000000	162.5000000000	0.0064421479	-0.0064612711
163	163.0000000000	163.5000000000	0.0005706786	-0.0001142485
164	164.0000000000	164.5000000000	0.0055315398	-0.0055479599
165	165.0000000000	165.5000000000	0.0006253493	-0.0001251934
166	166.0000000000	166.5000000000	0.0045336959	-0.0045471540
167	167.0000000000	167.5000000000	0.0006701578	-0.0001341639
168	168.0000000000	168.5000000000	0.0034643530	-0.0034746368
169	169.0000000000	169.5000000000	0.0007043975	-0.0001410186
170	170.0000000000	170.5000000000	0.0023403752	-0.0023473224
171	171.0000000000	171.5000000000	0.0007275285	-0.0001456494
172	172.0000000000	172.5000000000	0.0011794882	-0.0011829894
173	173.0000000000	173.5000000000	0.0007391859	-0.0001479832
174	174.0000000000	174.5000000000	0.0000000000	0.0000000000
175	175.0000000000	175.5000000000	0.0007391859	-0.0001479832
176	176.0000000000	176.5000000000	-0.0011794882	0.0011829894
177	177.0000000000	177.5000000000	0.0007275285	-0.0001456494
178	178.0000000000	178.5000000000	-0.0023403752	0.0023473224
179	179.0000000000	179.5000000000	0.0007043975	-0.0001410186
180	180.0000000000	180.5000000000	-0.0034643530	0.0034746368
181	181.0000000000	181.5000000000	0.0006701578	-0.0001341639
182	182.0000000000	182.5000000000	-0.0045336959	0.0045471540
183	183.0000000000	183.5000000000	0.0006253493	-0.0001251934
184	184.0000000000	184.5000000000	-0.0055315398	0.0055479599
185	185.0000000000	185.5000000000	0.0005706786	-0.0001142485
186	186.0000000000	186.5000000000	-0.0064421479	0.0064612711
187	187.0000000000	187.5000000000	0.0005070080	-0.0001015018
188	188.0000000000	188.5000000000	-0.0072511595	0.0072726842
189	189.0000000000	189.5000000000	0.0004353416	-0.0000871543
190	190.0000000000	190.5000000000	-0.0079458161	0.0079694028
191	191.0000000000	191.5000000000	0.0003568096	-0.0000714324
192	192.0000000000	192.5000000000	-0.0085151623	0.0085404391
193	193.0000000000	193.5000000000	0.0002726505	-0.0000545840
194	194.0000000000	194.5000000000	-0.0089502194	0.0089767876
195	195.0000000000	195.5000000000	0.0001841915	-0.0000368747
196	196.0000000000	196.5000000000	-0.0092441261	0.0092715668
197	197.0000000000	197.5000000000	0.0000928277	-0.0000185839
198	198.0000000000	198.5000000000	-0.0093922474	0.0094201279
199	199.0000000000	199.5000000000	0.0000000000	0.0000000000

# Tiempo: 975.000000
# k	zE	zH	Ex	Hy
0	0.0000000000	0.5000000000	0.0000000000	0.0000000000
1	1.0000000000	1.5000000000	-0.1097910173	-0.1200692306
2	2.0000000000	2.5000000000	0.0209897216	0.0200825682
3	3.0000000000	3.5000000000	-0.1080595474	-0.1181756671
4	4.0000000000	4.5000000000	0.0416484228	0.0398484224
5	5.0000000000	5.5000000000	-0.1046239138	-0.1144184027
6	6.0000000000	6.5000000000	0.0616503034	0.0589858431
7	7.0000000000	7.5000000000	-0.0995382987	-0.1088566918
8	8.0000000000	8.5000000000	0.0806799220	0.0771930218
9	9.0000000000	9.5000000000	-0.0928829051	-0.1015782458
10	10.0000000000	10.5000000000	0.0984371699	0.0941828204
11	11.0000000000	11.5000000000	-0.0847626926	-0.0926978503
